Country,State,Year,Residence Type,Household Type,Asset Holding Class,Asset Type,Asset Name,"Average Value Of Assets (Ava) Per Household (UOM:INR(IndianRupees)), Scaling Factor:1"
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Asset Category,Transport equipment,4507
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Asset Category,Share etc,123
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Asset Category,Deposits etc,8809
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Loan Receivable,Cash & Kind,241
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Cash Loan,Cash loan outstanding,11616
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Land,7833
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Building,12134
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Livestock & Poultry,3223
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Farm Business equipment,310
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Non-Farm Business equipment,356
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Transport equipment,931
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Deposits etc,950
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Loan Receivable,Cash & Kind,10
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Cash Loan,Cash loan outstanding,5586
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Land,33570
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Building,47361
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Livestock & Poultry,3126
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Farm Business equipment,376
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Non-Farm Business equipment,460
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Transport equipment,1424
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Deposits etc,2077
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Loan Receivable,Cash & Kind,104
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Cash Loan,Cash loan outstanding,7664
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Land,62699
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Building,77176
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Livestock & Poultry,5609
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Farm Business equipment,654
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Non-Farm Business equipment,258
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Transport equipment,1616
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Deposits etc,2129
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Loan Receivable,Cash & Kind,7
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Cash Loan,Cash loan outstanding,10299
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Land,110787
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Building,98678
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Livestock & Poultry,10494
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Farm Business equipment,939
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Non-Farm Business equipment,455
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Transport equipment,3104
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Deposits etc,2726
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Loan Receivable,Cash & Kind,17
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Cash Loan,Cash loan outstanding,13427
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Land,172711
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Building,132110
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Livestock & Poultry,13385
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Farm Business equipment,1399
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Non-Farm Business equipment,982
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Transport equipment,2158
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Deposits etc,2813
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Loan Receivable,Cash & Kind,42
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Cash Loan,Cash loan outstanding,12671
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Land,264130
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Building,160806
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Livestock & Poultry,15666
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Farm Business equipment,2567
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Non-Farm Business equipment,646
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Transport equipment,4802
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Share etc,1
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Deposits etc,4249
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Loan Receivable,Cash & Kind,42
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Cash Loan,Cash loan outstanding,15565
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Land,391300
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Building,209361
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Livestock & Poultry,18453
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Farm Business equipment,3999
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Non-Farm Business equipment,2148
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Transport equipment,7923
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Share etc,3
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Deposits etc,5046
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Loan Receivable,Cash & Kind,260
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Cash Loan,Cash loan outstanding,9871
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Land,646252
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Building,236046
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Livestock & Poultry,20915
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Farm Business equipment,4632
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Non-Farm Business equipment,1729
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Transport equipment,9617
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Share etc,1
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Deposits etc,9545
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Loan Receivable,Cash & Kind,140
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Cash Loan,Cash loan outstanding,22297
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Land,1180618
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Building,316515
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Livestock & Poultry,31050
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Farm Business equipment,7361
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Non-Farm Business equipment,2013
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Transport equipment,24197
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Share etc,1
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Deposits etc,16844
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Loan Receivable,Cash & Kind,691
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Cash Loan,Cash loan outstanding,34651
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Land,3450705
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Building,499430
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Livestock & Poultry,41280
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Farm Business equipment,20667
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Non-Farm Business equipment,11721
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Transport equipment,93841
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Share etc,444
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Deposits etc,49200
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Loan Receivable,Cash & Kind,2022
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Cash Loan,Cash loan outstanding,63522
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Land,775291
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Building,209790
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Livestock & Poultry,19066
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Farm Business equipment,5213
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Non-Farm Business equipment,2457
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Transport equipment,18172
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Share etc,54
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Deposits etc,11448
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Loan Receivable,Cash & Kind,410
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Cash Loan,Cash loan outstanding,22199
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Land,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Building,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Livestock & Poultry,7
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Farm Business equipment,1
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Non-Farm Business equipment,12
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Transport equipment,132
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Deposits etc,165
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Loan Receivable,Cash & Kind,3
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Cash Loan,Cash loan outstanding,5493
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Land,146
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Building,91
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Livestock & Poultry,320
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Farm Business equipment,4
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Non-Farm Business equipment,1233
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Transport equipment,1819
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Share etc,5
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Deposits etc,3136
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Loan Receivable,Cash & Kind,56
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Cash Loan,Cash loan outstanding,13075
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Land,19665
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Building,17818
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Livestock & Poultry,1102
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Farm Business equipment,34
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Non-Farm Business equipment,2134
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Transport equipment,9517
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Share etc,20
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Deposits etc,17140
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Loan Receivable,Cash & Kind,1039
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Cash Loan,Cash loan outstanding,15581
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Land,92307
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Building,95616
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Livestock & Poultry,1518
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Farm Business equipment,51
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Non-Farm Business equipment,2084
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Transport equipment,5933
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Share etc,193
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Deposits etc,25780
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Loan Receivable,Cash & Kind,313
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Cash Loan,Cash loan outstanding,14377
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,5,Asset Category,Land,233271
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,5,Asset Category,Building,162449
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,5,Asset Category,Livestock & Poultry,2160
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,5,Asset Category,Farm Business equipment,85
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,5,Asset Category,Non-Farm Business equipment,2308
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,5,Asset Category,Transport equipment,10165
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,5,Asset Category,Share etc,32
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,5,Asset Category,Deposits etc,38003
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,5,Loan Receivable,Cash & Kind,480
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,5,Cash Loan,Cash loan outstanding,15779
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Asset Category,Land,395885
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Asset Category,Building,303716
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Asset Category,Livestock & Poultry,5673
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Asset Category,Farm Business equipment,339
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Asset Category,Non-Farm Business equipment,5050
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Asset Category,Transport equipment,21793
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Asset Category,Share etc,746
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Asset Category,Deposits etc,40295
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Loan Receivable,Cash & Kind,944
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Cash Loan,Cash loan outstanding,21908
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Land,669536
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Building,457399
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Livestock & Poultry,4883
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Farm Business equipment,850
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Non-Farm Business equipment,7063
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Transport equipment,33650
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Share etc,161
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Deposits etc,72855
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Loan Receivable,Cash & Kind,618
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Cash Loan,Cash loan outstanding,30567
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Land,1063041
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Building,736124
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Livestock & Poultry,2468
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Farm Business equipment,820
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Non-Farm Business equipment,6876
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Transport equipment,54359
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Share etc,1267
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Deposits etc,97923
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Loan Receivable,Cash & Kind,3991
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Cash Loan,Cash loan outstanding,71962
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Land,1935955
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Building,1147861
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Livestock & Poultry,4325
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Farm Business equipment,1594
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Non-Farm Business equipment,17093
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Transport equipment,112880
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Share etc,761
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Deposits etc,181251
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Loan Receivable,Cash & Kind,2570
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Cash Loan,Cash loan outstanding,139762
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Land,7552151
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Building,3574705
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Livestock & Poultry,9225
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Farm Business equipment,11347
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Non-Farm Business equipment,18140
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Transport equipment,337713
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Share etc,25058
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Deposits etc,595901
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Loan Receivable,Cash & Kind,6688
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Cash Loan,Cash loan outstanding,615641
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Land,1131529
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Building,631744
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Livestock & Poultry,3424
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Farm Business equipment,1379
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Non-Farm Business equipment,6314
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Transport equipment,55808
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Share etc,2504
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Deposits etc,103570
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Loan Receivable,Cash & Kind,1666
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Cash Loan,Cash loan outstanding,87038
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Land,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Building,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Livestock & Poultry,18
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Farm Business equipment,3
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Non-Farm Business equipment,109
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Transport equipment,101
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Deposits etc,140
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Loan Receivable,Cash & Kind,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Cash Loan,Cash loan outstanding,20426
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Land,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Building,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Livestock & Poultry,791
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Farm Business equipment,9
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Non-Farm Business equipment,3212
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Transport equipment,2040
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Share etc,13
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Deposits etc,1518
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Loan Receivable,Cash & Kind,13
